"EZK.20.1", "Na ɔbaa dɛ afe a otsia esuon no mu, bosoom a otsia enum no, bosoom no ne dadu no, na Israel mpanyimfo no mu bi baa dɛ wɔreba EWURADZE hɔ ebisa, na wɔbɛtsenatsenaa m'enyim.", ""
"EZK.20.2", "Na EWURADZE n'asɛm baa mo hɔ, dɛ,", ""
"EZK.20.3", "Onyimpa ba, kasa kyerɛ Israel mpanyimfo, na se hɔn dɛ, Mbrɛ EWURADZE Nyankopɔn se nye iyi: Aso hom aba mo hɔ ebisa? Metse ase yi, EWURADZE Nyankopɔn na ɔse hom remmba mo hɔ ebisa ara da.", ""
"EZK.20.4", "Onyimpa ba, aso ibobu hɔn atsɛn, aso ibobu hɔn atsɛn? Ma wonhu hɔn egyanom hɔn atantandze;", ""
"EZK.20.5", "na se hɔn dɛ, Mbrɛ EWURADZE Nyankopɔn se nye iyi: Da a mesaan mu miyii Israel, na memaa me nsa do kyerɛɛ Jakob fi asefo no, na memaa wohun me wɔ Egypt asaase do no, ber a memaa me nsa do kyerɛɛ hɔn, dɛ, Emi nye EWURADZE hom Nyankopɔn no;", "#Eks 6.2-8"
"EZK.20.6", "da no na memaa me nsa do kyerɛɛ hɔn dɛ medze hɔn rifir edzi efi Egypt asaase do makɔ asaase bi a makɛsera mahwɛ mama hɔn a numfonsu na ewo pem do a ɔyɛ asaase nyina enyimnyam no no do:", ""
"EZK.20.7", "na mesee hɔn dɛ, Hom mu nyimpa biara ntotow n'enyiwa mu atantandze no ngugu, na mma hom mmfa Egypt abosom no nngu homho fi; emi nye EWURADZE hom Nyankopɔn.", ""
"EZK.20.8", "Na hɔn dze, wɔtseew mo do etua na wɔammpɛ dɛ wotsie emi; hɔn mu nyimpa biara anntow n'enyiwa mu atantandze no enngu, eso wɔammpow Egypt abosom no: nna mesee dɛ mubohue m'ebufuhyew megu hɔn do, medze mewie m'ebufuw wɔ hɔn do wɔ Egypt asaase mu.", ""
"EZK.20.9", "Na me dzin ntsi meyɛe mma no ho eenngu fi wɔ amanaman a wɔtse hɔn mu no hɔn enyiwa mu, hɔn a memaa wohun me wɔ hɔn enyiwa mu, dɛ miyii hɔn fii Egypt asaase do no.", ""
"EZK.20.10", "Dɛm ntsi memaa wofii Egypt asaase do, na medze hɔn mebaa sar no do.", ""
"EZK.20.11", "Na medze m'ahyɛdze memaa hɔn, na mekyerɛɛ hɔn m'atsɛmbudze a sɛ dasanyi yɛ a, ɔbɛtsena ase wɔ mu no.", "#Lev 18.5"
"EZK.20.12", "Nkyii so medze m'ahomgyenda so memaa hɔn, ma aayɛ asɛnkyerɛdze ada menye hɔn ntamu, ama woeehu dɛ emi nye EWURADZE a metsew hɔn ho no.", "#Eks 31.13-17"
"EZK.20.13", "Na mbom Israel fifo tseew mo do etua wɔ sar no do: wɔannantsew m'ahyɛdze do, na wɔpoow m'atsɛmbudze a, sɛ ɔdasanyi yɛ a ɔbɛtsena ase wɔ mu no; na woguu m'ahomgyenda no ho fi kɛsenara: nna mesee dɛ mubohue m'ebufuhyew megu hɔn do wɔ sar no do, medze mahyew hɔn.", ""
"EZK.20.14", "Na me dzin ntsi meyɛe amma no ho eenngu fi wɔ amanaman a hɔn enyi tuae ma medze hɔn fiir edzi no hɔn enyiwa mu.", ""
"EZK.20.15", "Bio so memaa me nsa do wɔ hɔn do wɔ sar no do, dɛ meremmfa hɔn mmba asaase a ɔpem numfonsu na ewo a ɔyɛ asaase nyina enyimnyam a medze memaa hɔn no no do;", "#Nka 14.26-35"
"EZK.20.16", "osiandɛ wɔpoow m'atsɛmbudze, na wɔannantsew m'ahyɛdze mu, na woegu m'ahomgyenda ho fi: osiandɛ hɔn akoma dzii hɔn abosom ekyir.", ""
"EZK.20.17", "Naaso muhun hɔn mbɔbɔr ma mannsɛɛ hɔn, eso mennkum hɔn ase koraa wɔ sar no do.", ""
"EZK.20.18", "Na mekaa kyerɛɛ hɔn mba wɔ sar no do, dɛ, Mma hom nnantsew hom egyanom ahyɛdze no mu, eso mma hom nndzi hɔn atsɛmbudze no do, eso mma hom mmfa hɔn abosom nngu homho fi:", ""
"EZK.20.19", "emi nye EWURADZE hom Nyankopɔn; hom nnantsew m'ahyɛdze do, na hom ndzi m'atsɛmbudze do, na hom nyɛ:", ""
"EZK.20.20", "na hom nyɛ m'ahomgyenda no krɔnkrɔn na wɔbɛyɛ menye hom ntamu asɛnkyerɛdze, ama hom eehu dɛ emi nye EWURADZE hom Nyankopɔn.", ""
"EZK.20.21", "Na mba no so tseew mo do etua; wɔannantsew m'ahyɛdze mu, eso woenndzi m'atsɛmbudze no do annyɛ, dza sɛ dasanyi yɛ a, ɔbɛtsena ase wɔ mu no; woguu m'ahomgyenda no ho fi: nna mesee dɛ mubohue m'ebufuhyew megu hɔn do, medze mewie m'ebufuw wɔ hɔn do wɔ sar no no do.", ""
"EZK.20.22", "Naaso misiankaa me nsa, na me dzin ntsi meyɛe ma no ho enngu fi wɔ amanaman a medze hɔn fiir edzi wɔ hɔn enyim no enyim.", ""
"EZK.20.23", "Nkyii so memaa me nsa do kyerɛɛ hɔn wɔ sar no do, dɛ mobɔbɔ hɔn ahotse amanaman no mu, na mabɔ hɔn apetse nkurow nkurow do;", "#Lev 26.33"
"EZK.20.24", "osiandɛ wɔannyɛ m'atsɛmbudze, mbom wɔpoow m'ahyɛdze, na woguu m'ahomgyenda ho fi na hɔn enyi dzii hɔn egyanom abosom no ekyir.", ""
"EZK.20.25", "Nkyii so bio mehyɛɛ hɔn ahyɛdze a onnye, na atsɛmbudze a wɔrenntsena ase wɔ mu;", ""
"EZK.20.26", "na muguu hɔn ho fi wɔ hɔnankasa hɔn ayɛyɛdze no mu, wɔ dɛ wɔmaa dza obue wotoa ano nyina oduaa gya mu, ama maasɛɛ hɔnara ma woeehu dɛ emi nye EWURADZE.", ""
"EZK.20.27", "Dɛm ntsi, onyimpa ba, kasa kyerɛ Israel fifo na se dɛ, Mbrɛ EWURADZE Nyankopɔn se nye iyi: Iyi mu so na hom egyanom akasa mo ho kasa bɔn dɛ wɔato mbra etsia me no.", ""
"EZK.20.28", "Na minyae medze hɔn mebaa asaase a memaa me nsa do dɛ medze mebɛma hɔn no no do no, nna hɔn enyi bɔ koko a ɔkrɔn biara, na dɔtɔ wusuww biara do a, nna wɔabɔ hɔ okum afɔr, na hɔ na wɔdze hɔn ehiyi afɔrbɔdze no bae, hɔ ara so na woyii hɔn hua huanhuam, na wɔbɔɔ hɔn ɔnom afɔr wɔ hɔ.", ""
"EZK.20.29", "Nna mesee hɔn dɛ, Bea sorɔnsorɔm a hom kɔ hɔ yi, ase nye dɛn? Dɛm ntsi na wɔtoo no dzin Bama araa dze bodu ndɛ da yi.", ""
"EZK.20.30", "Dɛm ntsi se Israel fie dɛ, Mbrɛ EWURADZE Nyankopɔn se nye iyi: aso hom egyanom akwan do na hom gu homho fi, na hɔn atantandze ekyir na hom dzi dze gor ndwamangor yi?", ""
"EZK.20.31", "Sɛ hom dze hom ayɛyɛdze ba, na hom dze hom mba bɔ ɔhyew afɔr a, hom dze hom abosom nyinara gu homho fi dze bodu ndɛ da yi. Ao Israel fie, aso hom bɛba mo hɔ ebisa? Metse ase yi, EWURADZE Nyankopɔn na ɔse, hom remmba mo hɔ ebisa.", ""
"EZK.20.32", "Dza ɔba hom adwen mu no ɔrennyɛ hɔ koraa; wɔ dɛ hom ka dɛ, Yɛbɛyɛ dɛ amanaman no, dɛ nkurow nkurow do ebusua ebusua no na yɛasom dua na ɔbo.", ""
"EZK.20.33", "Metse ase yi, EWURADZE Nyankopɔn na ɔse, ampaara medze nsa a ɔyɛ dzen, na basa a wɔatsen mu, na ebufuhyew a woehue egu mibedzi hom do hen:", ""
"EZK.20.34", "na mibeyi hom efi aman mu, na maboaboa hom ano efi nkurow nkurow a mabɔ hom apetse hɔ no mu, medze nsa a ɔyɛ dzen, na basa a wɔatsen mu, na ebufuhyew a woehue egu;", ""
"EZK.20.35", "na medze hom bɛba aman no hɔn sar no do, na mubobu hom atsɛn wɔ hɔ enyim tua enyim.", ""
"EZK.20.36", "Dɛ mbrɛ menye hom egyanom dzii wɔ Egypt asaase sar do no, dɛmara so na menye hom beyi atsɛn, EWURADZE Nyankopɔn na ɔse.", ""
"EZK.20.37", "Na mebɛma hom edua abaa no ase, na medze hom aba ahyɛmu no ne nkyekyeree no mu;", ""
"EZK.20.38", "na mibeyiyi hom mu etuatsewfo, na hɔn a wɔto mbra tsia me no; medze hɔn befi asaase a wɔakɛyɛ hɔ no amamforafo no aba, naaso wɔrennhɛn Israel asaase do: na hom bohu dɛ emi nye EWURADZE.", ""
"EZK.20.39", "Na Israel fie, hom dze, mbrɛ EWURADZE Nyankopɔn se nye iyi: Hom nkɔ, obiara nkɔsom n'abosom ɛ, na n'ekyir no so sɛ hom enntsie me a: na me dzin krɔnkrɔn no dze hom rennda ho mmfa hom ayɛyɛdze na hom abosom nngu ho fi bio.", ""
"EZK.20.40", "Na me bepɔw krɔnkrɔn, Israel bepɔw a ɔkrɔn no no do, EWURADZE Nyankopɔn na ɔse, hɔ na Israel fie nyina, hɔn nyina, wɔbɔsom me wɔ asaase no do: hɔ na wɔbɔsɔ m'enyi, na hɔ na mibebisa hom afɔrbɔdze, na hom ayɛyɛdze mu nduadzewakan no, ɔnye akrɔnkrɔndze nyina.", ""
"EZK.20.41", "Hom bɔsɔ m'enyi dɛ hua huanhuam, ber a mibeyi hom efi aman no mu, na maboaboa hom ano mefi nkurow nkurow a wɔabɔ hom apetse do no do; na mo ho bɛtsew wɔ hom mu wɔ amanaman no enyim.", ""
"EZK.20.42", "Na hom bohu dɛ emi nye EWURADZE, ber a medze hom bɛba Israel asaase do, kurow a memaa me nsa do dɛ medze bɛma hom egyanom no do.", ""
"EZK.20.43", "Na hɔ na hom bɛkaakaa hom abrabɔ, na hom nyɛe nyina a hom dze egu homho fi no; na hom ho bɛyɛ hom nkɔw wɔ hom enyi do wɔ hom mbusu a hom abɔ no nyina ntsi.", ""
"EZK.20.44", "Na hom bohu dɛ emi nye EWURADZE, ber a osian me dzin ntsi ma menye hom edzi, na nnyɛ dɛ osian hom akwan bɔn no, na hom ndzeyɛɛ a aprɔw no ntsi, Israel fifo, EWURADZE Nyankopɔn na ɔse.", ""
"EZK.20.45", "Na EWURADZE n'asɛm baa mo hɔ, dɛ,", ""
"EZK.20.46", "Onyimpa ba, fa w'enyi si pomu afamu, na ma w'asɛm nsosɔw pomu afamu, na hyɛ pomu afamu haban no no kwaa no do nkɔm;", ""
"EZK.20.47", "na se pomu afamu kwaa no dɛ, Tsie EWURADZE n'asɛm; Mbrɛ EWURADZE Nyankopɔn se nye iyi: Hwɛ, mobɔsɔ gya wɔ wo mu, na ɔbɛhyew wo mu dua momon biara, na dua wui biara: gyaframee a ɔdzɛɛw framfram no orunndum, na ɔbɛhyew enyim nyina fi pomu afamu akɛpem kwaamu afamu.", ""
"EZK.20.48", "Na adasa nyina bohu dɛ emi EWURADZE na masɔ; orunndum.", ""
"EZK.20.49", "Nna mesee dɛ, Ao EWURADZE Nyankopɔn! Wɔka wɔ mo ho dɛ, Ana nnyɛ mbɛ ara na obubu a?", ""
