"2TH.3.1", "Dza aka no, enuanom, hom mbɔ mpaa mma hɛn, ama Ewuradze n'asɛm no atserɛw ntsɛntsɛm na wɔahyɛ no enyimnyam wɔ beebiara dɛ mbrɛ ɔtse wɔ hom nkyɛn no;", ""
"2TH.3.2", "na wɔngye hɛn mfi nyimpabɔnfo nye emumuyɛfo nsamu, osiandɛ nnyɛ nyimpa nyina na wɔwɔ gyedzi no.", ""
"2TH.3.3", "Na Ewuradze yɛ ɔnokwafo, ɔbɛma hom etsim, na ɔakora hom do wɔ omumuyɛnyi no ho.", ""
"2TH.3.4", "Na yɛwɔ Ewuradze mu awerɛhyɛmu wɔ hom ho dɛ hom reyɛ dza yɛakyerɛ hom no, eso hom bɔkɔ do ayɛ.", ""
"2TH.3.5", "Na Ewuradze ngya hom akoma nkɔ Nyankopɔn ho dɔ nye penkyɛr a Kraest dze ma no mu.", ""
"2TH.3.6", "Afei yɛhyɛ hom, enuanom, wɔ Jesus Kraest dzin mu, dɛ hom ntwe homho mfi onua biara a ɔnantsew basabasa, na onndzi tsetse nkyerɛkyerɛ a yɛdze maa hom no do ho.", ""
"2TH.3.7", "Na homankasa hom nyim dɛ ɔsɛ dɛ hom suasua hɛn; osiandɛ yɛannyɛ akwadwer wɔ hom mu;", ""
"2TH.3.8", "eso yenndzi obiara nsamu edziban kwa, na mbom mbɔdzembɔ mu nye ɔberɛ mu na yɛyɛɛ edwuma adzekyee nye adzesaa, amma yaannyɛ adzesoadze amma hom mu biara:", ""
"2TH.3.9", "nnyɛ dɛ yennyi ho kwan bi a, na mbom ama yɛdze hɛnho aayɛ fasusu ma hom esua hɛn.", ""
"2TH.3.10", "Na yɛwɔ hom nkyɛn no, yɛhyɛɛ hom dɛ, Sɛ obi mmpɛ dɛ ɔyɛ edwuma a, na eso mma onndzidzi.", ""
"2TH.3.11", "Na yɛtse dɛ binom wɔ hɔ a wɔnantsew basabasa wɔ hom mu, wɔnnyɛ edwuma na mbom wɔyɛ apɛsɛmedzifo.", ""
"2TH.3.12", "Na hɔn a wɔtse dɛm no, yɛhyɛ hɔn na yetu hɔn fo wɔ Ewuradze Jesus mu dɛ wɔnyɛ foo nyɛ edwuma na wondzi hɔnankasa hɔn edziban.", ""
"2TH.3.13", "Na hom dze, enuanom, mma hom mmberɛ wɔ papayɛ mu.", ""
"2TH.3.14", "Na sɛ obi enntsie hɛn asɛm a ɔwɔ nwoma yi mu no a, hom nhyɛ no nsew na mma hom nnye no mmbɔ fɛkuw, na n'enyi nto.", ""
"2TH.3.15", "Naaso mma hom mmbu no ɔtamfo, mbom hom ntu no fo dɛ onua.", ""
"2TH.3.16", "Na afei asomdwee Ewuradze nankasa mma hom asomdwee daa wɔ adze nyina mu. Ewuradze nye hom nyina ntsena.", ""
"2TH.3.17", "Emi Paul me nkyia a medze mankasa me nsa akyerɛw no nye yi. Iyi nye m'ahyɛnsewdze wɔ krataa biara a mekyerɛw ho, kwan a mefa do kyerɛw nye yi.", ""
"2TH.3.18", "Hɛn Ewuradze Jesus Kraest adom nka hom nyinara.", ""
