"GEN.19.26", "Na Lot ne yer buu no kɔn ekyir, na ɔdaan nkyensiw.", "#Luk 17.32"
"GEN.19.27", "Na Abraham soɛɛr anapaatu kɔr mbrɛ ogyinae wɔ EWURADZE n’enyim no:", ""
"GEN.19.28", "na ɔdaan n’enyi kɔr Sodom nye Gomora, nye Tɛtɛr no mu asaase no nyinara do, na, hwɛ, asaase no do wusiw foow sor dɛ fononoo wusiw.", ""
"GEN.19.29", "Na ɔbaa dɛ, aber a Nyankopɔn sɛɛ Tɛtɛr no mu nkurow no, Nyankopɔn kaa Abraham, na aber a ɔbɔɔ nkurow a Lot tse mu no, oyii Lot wɔ ɔsɛɛ no mu.", ""
"GEN.19.30", "Na Lot fii Zoar fowee, na ɔkɛtsenaa bepɔw no do, na ne mbabaa beenu no ka no ho; osiandɛ osuroo dɛ ɔbɛtsena Zoar: na wɔtsenaa ɔbo tu mu.", ""
"GEN.19.31", "Na abakan no see ekumaba no dɛ, Hɛn egya ayɛ akɔdaa, na ɔbanyin biara nnyi asaase do a ɔbɛba hɛn nkyɛn dɛ mbrɛ asaase nyinara yɛ no:", ""
"GEN.19.32", "Bra, ma yɛmma hɛn egya nnom nsa, na yɛnye no nkɛda, ama yeenya hɛn egya no ho mba.", ""
"GEN.19.33", "Na wɔmaa hɔn egya noom nsa anafua no: na abakan no kɔr mu, na ɔnye n’egya kɛdae; na oennhu ne ndaa mu, eso no nsoɛree mu.", ""
"GEN.19.34", "Na ɔbaa dɛ n’adzekyeenyim no, abakan no see ekumaba no dɛ, Hwɛ, menye m’egya daa anafua yi: ma yɛmma ɔnnom nsa anafua yi so; na kɔ mu, na enye no nkɛda, ama yeenya hɛn egya no ho mba.", ""
"GEN.19.35", "Na wɔmaa hɔn egya noom nsa anafua no so; na ekumaba no soɛree, na ɔnye no kɛdae; na oennhu ne ndaa mu, eso no nsoɛree mu.", ""
"GEN.19.36", "Dɛm na Lot ne mbabaa beenu no nyina wɔnye hɔn egya nyinsenii.", ""
"GEN.19.37", "Na abakan no woo babanyin, na ɔtoo no dzin Moab: ɔnoara nye Moabfo hɔn egya ɔdze bodu ndɛ da yi.", ""
"GEN.19.38", "Na ekumaba no so woo babanyin, na ɔtoo no dzin Benammi: ɔnoara nye Ammonfo hɔn egya ɔdze bodu ndɛ da yi.", ""
