"1CH.12.1", "Afei woyinom nye hɔn a wɔbaa David nkyɛn wɔ Ziklag mber a osian Kish ne ba Saul ntsi osiiw noho do no: nna wɔwɔ mbarimba akatakyi, n’akodzi mu aboafo no mu.", ""
"1CH.12.2", "Wɔdze egyen emiamia, na wotum dze nsa enyimfa na abankum nyina tow tsiabo do abo, na egyen do egyen menaba; wɔyɛ Saul no nuanom a wofi Benjamin mu.", ""
"1CH.12.3", "Ahiezer nye otsitsir, nna Joas, Gibeatnyi Semaa mba no; na Jeziel, na Pelet, Azmavet mba no; na Beraka, na Jehu Anathotnyi no;", ""
"1CH.12.4", "na Gibeonnyi Ismaia, eduasa no mu ɔbarimba katakyi, na ɔhwɛ eduasa no do; na Jeremia, na Jahaziel, na Johanan, na Gederatnyi Jozabad;", ""
"1CH.12.5", "Eluzai, na Jerimot, na Bealia, na Semaria, na Harufnyi Sefatia;", ""
"1CH.12.6", "Elkana, na Ishia, na Azarel, na Joezer, na Koranyi Jasobeam;", ""
"1CH.12.7", "na Joela, na Zebadia, Jeroham a ofi Gedor mba no.", ""
"1CH.12.8", "Na Gadfo mu hɔn a wɔtseew hɔnho baa David nkyɛn wɔ sar no do tu no mu no yɛ mbarimba akatakyi a wɔyɛ ndam, mbarimba akofo a wotum suo kyɛm na peaa mu a, hɔn enyim tse dɛ ngyata enyim, na hɔn ho yɛ har dɛ mbepɔw do atwe no nye yi:", ""
"1CH.12.9", "otsitsir nye Ezer, otsia ebien Obadia, ebiasa Eliab;", ""
"1CH.12.10", "anan Mismanna, enum Jeremia;", ""
"1CH.12.11", "esia Attai, esuon Eliel;", ""
"1CH.12.12", "awɔtwe Johanan, akron Elzabad;", ""
"1CH.12.13", "du Jeremia, dubiako Makbanai.", ""
"1CH.12.14", "Gadmba mu woyinom na wɔyɛ dɔm mu asafohemfo: nyia osuar dodow koraa no botum ɔha, na ɔkɛse no so apem.", ""
"1CH.12.15", "Woyinom nye hɔn a wosii mu kotwaa Jordan wɔ bosoom a odzi kan no mu, aber a nsu no eyir akata no kɔn nyinara do no; na wɔkaa hɔn a wofi abɔn no mu nyinara gui, boka afamu, na anee afamu nyina.", ""
"1CH.12.16", "Na Benjamin na Judamba mu binom baa David nkyɛn wɔ tu no mu.", ""
"1CH.12.17", "Na David fiir edzi kɔr hɔn enyim, na obuae see hɔn dɛ, Sɛ hom baa me nkyɛn asomdwee mu dɛ hom robɔboa me a, ɔno m’akoma bɛfam hom ho: na sɛ hom baa dɛ woribeyi me ama m’atamfo, wɔ dɛ mfom bi nnyi me nsamu yi a, ɔnodze hɛn egyanom Nyankopɔn nhwɛ na ɔnka enyim.", ""
"1CH.12.18", "Nna sunsum no baa Amasai a ɔyɛ eduasa no mu otsitsir no do, na ɔsee dɛ, Yɛyɛ wodze, David, na yɛwɔ w’afa, ɔwo Jesse ba: Asomdwee, asomdwee nka wo, na asomdwee nka w’aboafo; osiandɛ wo Nyankopɔn roboa wo. Nna David gyee hɔn, na ɔyɛɛ hɔn kuw no do asafohemfo.", ""
"1CH.12.19", "Manaasɛ mu so binom danee kɔr David nkyɛn, aber a nkyɛ ɔnye Filistiafo no reba nye Saul abɔko no; naaso Filistiafo no enntsie no, osiandɛ hɔn asafohemfo no kɔr egyina gyaa no kwan, dɛ, Hɛn etsir na ɔdze bɛpata akɔ no wura Saul nkyɛn.", ""
"1CH.12.20", "Na osii mu kɔr Ziklag no, Manaasɛ mu binom danee kɔr ne nkyɛn, Adna, na Jozabad, na Jediael, na Maekɛl, na Jozabad, na Elihu, na Ziletai, na Manaasɛ mu mpem do asafohemfo.", ""
"1CH.12.21", "Na hɔn na wɔboaa David ma ɔnye epoobɔfo dzii esi; osiandɛ hɔn nyinara wɔyɛ mbarimba akatakyi a wɔyɛ ndam, na wɔyɛ dɔm no mu asafohemfo.", ""
"1CH.12.22", "Na daa nyina wɔdze David nkyɛn ba ara, dɛ wɔbɔboa no, kodur dɛ wɔyɛɛ dɔm kɛse, dɛ Nyankopɔn no dɔm.", ""
"1CH.12.23", "Na woyinom nye hɔn mu etsitsir a woemia ama akodzi a wɔbaa David nkyɛn wɔ Hebron, dɛ wɔrebɛdan Saul n’ahendzi no ama no, dɛ mbrɛ EWURADZE n’asɛm no tse no, hɔn dodow.", ""
"1CH.12.24", "Judamba a wokitsa kyɛm na peaa a woemia ama akodzi wɔyɛ mpemesia ahaawɔtwe.", ""
"1CH.12.25", "Simeonmba mu mbarimba akatakyi a wɔyɛ ndam ma akodzi, mpemesuon na ɔha.", ""
"1CH.12.26", "Levimba mu mpemanan na ahaesia.", ""
"1CH.12.27", "Na Jehoiada na ɔyɛ Aaron fie ɔbapɔmba, na nyimpa mpem ebiasa ahaesuon ka no ho;", ""
"1CH.12.28", "na Zadok, aberantsɛ ɔkatakyi a ɔyɛ ndam, na n’egya fi mu asafohemfo eduonu ebien.", ""
"1CH.12.29", "Na Benjaminmba mu, Saul no nuanom, mpem ebiasa na ɔdze bodu mber no nna hɔn mu nyimpadodow ara esie hɔn nokwardzi ama Saul fie.", ""
"1CH.12.30", "Na Efraimmba mu mpemeduonu ahaawɔtwe, mbarimba akatakyi a wɔyɛ ndam, nyimpa a wɔwɔ dzin wɔ hɔn egyanom efiefi.", ""
"1CH.12.31", "Na Manaasɛ ebusuakuw fa no mu, mpemduawɔtwe a wɔbɔɔ hɔn dzin dɛ wɔmbra mbɛhyɛ David hen.", ""
"1CH.12.32", "Na Isakarmba mu, nyimpa a wɔwɔ mber mu nhumu, dɛ wɔdze bohu dza ɔsɛ dɛ Israel yɛ no; hɔn mu etsitsir yɛ ahaenu; na hɔn nuanom nyinara hwɛ hɔn ano.", ""
"1CH.12.33", "Zebulun mu, hɔn a wotum fir edzi wɔ dɔm no mu a wɔdze akodze horow nyinara mia, dze tum siesie kɔ mpasuar do, mpemeduonum; na wobotum ahyehyɛ mpasuar, na wɔnnyɛ akoma ntanta.", ""
"1CH.12.34", "Na Naftali mu asafohemfo apem, na nyimpa a wokitsa kyɛm na peaa mpemeduasa esuon ka hɔn ho.", ""
"1CH.12.35", "Na Danfo mu hɔn a wobotum mpasuar do kɔ, mpemeduonu awɔtwe na ahaesia.", ""
"1CH.12.36", "Na Aser mu hɔn a wotum fir edzi wɔ dɔm no mu a wotum kɔ mpasuar do, mpemeduanan.", ""
"1CH.12.37", "Na Jordan n’egya no ho, Reubenfo mu, na Gadfo, na Manaasɛ ebusuakuw fa no mu, nyimpa a wɔdze ɔko mu akodze horow nyinara mpemɔha eduonu.", ""
"1CH.12.38", "Woyinom nyinara, wɔyɛ mbarimba akofo a wobotum akɔ mpasuar do no, wɔdze akoma a odzi mu baa Hebron, dɛ wɔbɛhyɛ David hen wɔ Israel nyinara do: na Israel nkaa no nyinara so yɛɛ akoma kor dɛ wɔbɛhyɛ David hen.", ""
"1CH.12.39", "Na wɔnye David dzii hɔ ndaansa, dzidzii nomee: nna hɔn nuanom esiesie hɔn ekyir.", ""
"1CH.12.40", "Nkyii so hɔn a wɔbɛn hɔn no, mekyerɛ ɔdze kodu Isakar na Zebulun na Naftali, wɔdze edziban wɔ efumpɔnkɔ, na nsoasopɔnkɔ, na anantwi do bae, isiam edziban, adɔmba tatar, na esikyireamba esia, na wenyin, na ngo, na anantwi, na nguan piigyan: nna ampaara, enyigye aba Israel.", ""
