"2KI.9.23", "Na Joram daan ne nsa, na oguanee, na ɔsee Ahazia dɛ, Ahazia e, nkɔnkɔnsa wɔ mu o.", ""
"2KI.9.24", "Na Jehu dze n'ahoɔdzen nyina twee n'egyen mu towee bɔɔ Joram wɔ n'abasa ntamu, na egyen menaba no hwiraa n'akoma mu puei, na ɔhwee ne tseaseanam mu.", ""
"2KI.9.25", "Nna Jehu see ne safohen Bidkar dɛ, Ma no do, na kɔtow no kyen Jezreelnyi Nabot ne haban mu asaase no do: na kaa aber a emi na ɔwo tse mpɔnkɔ do dzi n'egya Ahab ekyir no, mbrɛ EWURADZE sii na ɔdze atsɛmbusɛm yi too no do, dɛ;", ""
"2KI.9.26", "Ampa mehu Nabot no bɔgyaa, na ne mba hɔn bɔgyaa ndeda ara, EWURADZE na ɔse; na mebɛhyɛ wo ananmu wɔ asaasetɔw yi do, EWURADZE na ɔse. Dɛm ntsi afei ma no do kɔtow no kyen asaasetɔw no do, dɛ mbrɛ EWURADZE n'asɛm no tse.", ""
"2KI.9.27", "Na aber a Judahen Ahazia hun iyi no, ɔfaa Bɛt-hagan kwan do guanee. Na Jehu tsiiw no, na ɔsee dɛ, Wɔmbɔ ɔno so wɔ tseaseanam no mu: na wɔbɔɔ no Gur afowee a ɔwɔ Ibleam ho no. Na oguanee kɔr Megiddo, na okowui wɔ hɔ.", ""
"2KI.9.28", "Na no nkowaa no dze no nam tseaseanam mu kɔr Jerusalɛm, na wokesiee no wɔ n'asamandan mu kaa n'egyanom ho wɔ David kurow mu.", ""
"2KI.9.29", "Na Ahab ne ba Joram n'afe a otsia dubiako no mu na Ahazia hyɛɛ ase dzii hen wɔ Juda do.", ""
"2KI.9.30", "Na aber a Jehu baa Jezreel no, Jezebel tsee; na ɔkekaa n'enyiwa ho edur, na ɔkyekyeer ne tsir, na ɔhwɛɛ tokura mu.", ""
"2KI.9.31", "Na aber a Jehu hɛɛn kuropon no mu no, nna ɔsee dɛ, Asomdwee anaa? Ɔwo Zimri, wo wura no kumfo?", ""
"2KI.9.32", "Na ɔmaa n'enyi do wɔ tokura no mu, na ɔsee dɛ, Woana na ɔwɔ m'afa? Woana a? Na asaa beenu anaa baasa fi hɔ hwɛɛ no.", ""
"2KI.9.33", "Na ɔsee dɛ, Hom ntow no nkyen famu. Nna wɔtoow Jezebel kyeen famu: na no bɔgyaa no petsee fasu no, na mpɔnkɔ no ho: na wɔdze anamɔn tsiatsiaa no do.", ""
"2KI.9.34", "Na Jehu dur ahemfie no mu no, odzidzii na ɔnomee; na ɔsee dɛ, Afei hom nkɔhwɛ ɔbaa a wɔapaa no no, na wonsie no; osiandɛ ɔyɛ ɔhen ne babaa.", ""
"2KI.9.35", "Na wɔkɔr dɛ worikesie no: na woennhu no ho biribiara dɛ ne tsidwerba, na n'anansa, na ne nsakum.", ""
"2KI.9.36", "Dɛm ntsi wɔsanee bae bɛkaa kyerɛɛ no. Na ɔsee dɛ, EWURADZE n'asɛm a ɔnam n'akowaa Tisbinyi Elija do kae no nye yi, dɛ, Jezreel asaase do na nkraman bedzi Jezebel ne nam:", ""
"2KI.9.37", "na Jezebel no fun ayɛ dɛ efikyir wɔ haban enyi wɔ Jezreel asaase no do; amma wɔaannse dɛ, Jezebel nye yi.", ""
