"SNG.8.1", "Ao kɛtseankyɛ eyɛ mo nuabanyin a Onuum me na n'enumfo ano! Sɛ muhu wo wɔ ehuw mu beebi a, nkyɛ mebɛfew w'ano; Nyew, na nkyɛ obiara nnkobu me enyimtsia.", ""
"SNG.8.2", "Nkyɛ medze wo bɛba me na fie, Na akyerɛkyerɛ me adze; Nkyɛ mebɛma anom nsa a eduhuam wɔ mu, Me pɔmegranate nsa no bi.", ""
"SNG.8.3", "W'abankum bɛda me tsiadze, Na w'abanyimfa abar me.", ""
"SNG.8.4", "Jerusalɛm mbabaa e, hom nka ntam nkyerɛ me Dɛ hom nnkopusuw hɛn dɔ, anaa wonnkenyan no, Gyedɛ noara ɔpɛ.", ""
"SNG.8.5", "Woana nye nyia ofir sar do reba, Ɔtwer no dɔfo no bo mu yi? Aperdua no ase na minyaan wo: Hɔ na wo na woo wo, Hɔ na nyia ɔwoo wo no ɔkoo awo.", ""
"SNG.8.6", "Fa me si w'akoma do dɛ nsɔwano, dɛ w'abaw do nsɔwano: Na ɔdɔ yɛ dzen dɛ owu; Nyinkun ne tsirmu yɛ dzen dɛ adakamona: N'enyinam yɛ ogya enyinam, Na ɔyɛ gyaframee ara ampa.", ""
"SNG.8.7", "Nsu pii nntum nndum ɔdɔ, Nkyii so nsuyirii nntum nnkata do: Sɛ nyimpa dze fie adze nyinara bɛma wɔ ɔdɔ ntsi a, Enyimtsia ara na wobobu no.", ""
"SNG.8.8", "Yɛwɔ akyerɛbaa kakraba bi, Na ɔmmbɔɔ enumfo: Ebɛnadze na yɛbɛyɛ ama hɛn akyerɛbaa Wɔ da a wɔbɛba ebebisa no ayewar no mu?", ""
"SNG.8.9", "Sɛ nkyɛ ɔyɛ ɔfasu a, Yɛbɔtow no do dwetɛ aban: Na sɛ ɔyɛ abow a, Yɛdze nkyindur ntaabow botwa no ho ehyia.", ""
"SNG.8.10", "Emi dze, meyɛ ɔfasu, na m'enumfo tse dɛ no do abantsentsen: Ɔno na meyɛɛ n'enyiwa do dɛ obi a oenya asomdwee.", ""
"SNG.8.11", "Solomon nyaa wenyin ture wɔ Baal-hamon; Ɔdze wenyin ture no hyɛɛ ahwɛfo nsa; No mu nduadzewa no ntsi, na ɔwɔ dɛ obiara obiara dze dwetɛbona apem brɛ no.", ""
"SNG.8.12", "Mo wenyin ture a ɔyɛ medze no ɔwɔ m'enyim: Ɔwo, Solomon, ibenya apem no, Na hɔn a wɔhwɛ no nduadzewa no do no so wobenya ahaebien.", ""
"SNG.8.13", "Ɔwo a etse nture mu, M'anyɛnkofo ritsie wo ndze: Ma mo so mintsie ɛ.", ""
"SNG.8.14", "Mo dɔfo, yɛ ntsɛm, Keka woho dɛ ɔwansan anaa ɔtweba Wɔ nduhuam mbepɔw no do.", ""
