"PSA.135.1", "Hom nyi EWURADZE ayɛw, Hom nyi EWURADZE ne dzin ayɛw:", ""
"PSA.135.2", "Ao, hom EWURADZE no nkowaa, Wɔ hɛn Nyankopɔn ne fie abangua no mu.", ""
"PSA.135.3", "Hom nyi EWURADZE ayɛw; na EWURADZE ye: Hom ntow ayɛyindwom mma ne dzin; na oye dɛ.", ""
"PSA.135.4", "Na EWURADZE asan mu eyi Jakob ama noho, Na ɔdze Israel ayɛ nara n'egyapadze soronko.", ""
"PSA.135.5", "Na minyim dɛ EWURADZE yɛ kɛse, Na dɛ hɛn EWURADZE bɔ enyame nyinara do.", ""
"PSA.135.6", "Biribiara a EWURADZE pɛe no, ɔnoara na ɔayɛ, Wɔ ɔsor na asaase, wɔ po na ebun nyinara mu.", ""
"PSA.135.7", "Ɔma ehubɔhubɔw fi asaase ano fow sor; Ɔpaa enyinam ma nyankom tɔ; Ɔbɔ mframa fi n'adzekorabea mu fir.", ""
"PSA.135.8", "Ɔno a okum Egypt mbakan, Nyimpa na mbowa dze nyina.", ""
"PSA.135.9", "Ɔsomaa nsɛnkyerɛdze na anwanwadze baa ɔwo, Egypt, wo finimfin, Wɔ Farao na no nkowaa nyinara do.", ""
"PSA.135.10", "Ɔno na ɔbobɔɔ amanaman akakraka, Na okunkum ahemfo akatakyi;", ""
"PSA.135.11", "Amorifo hɔn hen Sihon. Na Basanhen Ɔge, Na Keenan ahenman nyinara:", ""
"PSA.135.12", "Na ɔdze hɔn asaase maa dɛ egyapadze, Dɛ egyapadze maa ne man Israel.", ""
"PSA.135.13", "Ao EWURADZE, wo dzin tsim hɔ daa; EWURADZE, wo nkaa du mbasantsen nyinara do.", ""
"PSA.135.14", "Na EWURADZE bobu ne man bem, Na oenya ayamuhyehye ama no nkowaa.", ""
"PSA.135.15", "Amanaman ehonyi yɛ dwetɛ na sika, Nyimpa nsaano edwuma a.", ""
"PSA.135.16", "Wɔwɔ ano, naaso wɔnnkasa; Wɔwɔ enyiwa, naaso wonnhu adze;", ""
"PSA.135.17", "Wɔwɔ asowa, naaso wɔnntse asɛm; Eso ahom biara nnyi hɔn anomu.", ""
"PSA.135.18", "Hɔn a wɔyɛ hɔn no bɛyɛ dɛ hɔnara: Ampaara, obiara a ɔtwer hɔn no so.", ""
"PSA.135.19", "Israel ne fifo, hom nhyira EWURADZE: Aaron ne fifo, hom nhyira EWURADZE.", ""
"PSA.135.20", "Levi ne fifo, hom nhyira EWURADZE: Ao, Hom a hom suro EWURADZE, hom nhyira EWURADZE.", ""
"PSA.135.21", "Nhyira mfi Zion nka EWURADZE, Ɔno a ɔtse Jerusalɛm. Hom nyi EWURADZE ayɛw.", ""
