"MAT.22.1", "Na Jesus buae kasaa kyerɛɛ hɔn mbɛbu mu bio dɛ,", ""
"MAT.22.2", "Ɔsor ahenman no tse dɛ ɔhen bi a ohyiaa ayefor maa ne babanyin,", ""
"MAT.22.3", "na ɔsomaa no nkowaa dɛ wɔnkɛfrɛ hɔn a wohyiaa hɔn ayefor ase no: na wɔammpɛ dɛ wɔba.", ""
"MAT.22.4", "Bio ɔsomaa nkowaa afofor dɛ wɔnkɛka nkyerɛ hɔn a woehyia hɔn no dɛ, Hwɛ, mesiesie m’edziban, meku m’anantwi nye m’anyɛmbowa, na woewie adze nyinara yɛ: hom mbra ayefor ase.", ""
"MAT.22.5", "Na wɔammfa annyɛ hwee, na wɔkɔr hɔn beebi: obi kɔr no kwa mu, obi so kɔr n’eguadzi ho:", ""
"MAT.22.6", "na nkaa no kyeer nkowaa no hyɛɛ hɔn fɛr, na wokum hɔn.", ""
"MAT.22.7", "Na ɔhen no bo fuwii, na ɔsomaa no dɔm ma wɔkɛsɛɛ ewudzifo no, na wɔhyeew hɔn kurow.", ""
"MAT.22.8", "Nna ɔsee no nkowaa no dɛ, Woewie ayefor pon no siesie dze, naaso hɔn a wokehyiaa hɔn no ammfata hɔn.", ""
"MAT.22.9", "Dɛm ntsi hom nkɔ atsempɔn nkwanta do na dodowara a hom bohu hɔn no, hom mfrɛ hɔn mbra ayefor ase.", ""
"MAT.22.10", "Na nkowaa no fiir edzi kɔr atsempɔn do, na wɔkɔboaboaa dodowara a wohun hɔn no ano, papa nye bɔn nyina, ma edzidzifo hyɛɛ ayefor no ase ma.", ""
"MAT.22.11", "Na ɔhen no baa mu bɔhwɛɛ hɔn a wɔtse edzidzii no, ohun nyimpa bi wɔ hɔ a ɔnnhyɛ ayeforhyia atar;", ""
"MAT.22.12", "na obisaa no dɛ, Awɛ, eyɛɛ dɛn baa mu ha, na ennhyɛ ayeforhyia atar yi? Na ɔtɔɔ mmum.", ""
"MAT.22.13", "Nna ɔhen no see asomfo no dɛ, Hom nkyekyer ne nsa nye n’anan na hom mfa no nkɔ nkɔtow no nkyen ekyirekyir sum no mu: hɔ na osu nye asetwɛr wɔ.", "#Mat 8.12; 25.30; Luk 13.28"
"MAT.22.14", "Osiandɛ wɔafrɛ pii, naaso kakraabi na woeyi hɔn.", ""
"MAT.22.15", "Nna Farisiifo no kɔree kɛfaa apam, mbrɛ wobesi esua no efir wɔ kasa mu.", ""
"MAT.22.16", "Na wɔsomaa hɔn esuafo ɔnye Herod akadofo wɔ no hɔ, na wɔsee dɛ, Kyerɛkyerɛfo, yenyim dɛ eyɛ nokwafo, na ekyerɛkyerɛ Nyankopɔn kwan no wɔ nokwar mu, na innsuro nyimpa biara; eso ennhwɛ nyimpa enyim.", ""
"MAT.22.17", "Dɛm ntsi ka kyerɛ hɛn: Edwen dɛn? Ɔfa mbra mu dɛ yɛma Kaesar ntoboa anaa oho?", ""
"MAT.22.18", "Na Jesus hun hɔn emumuyɛ no, ɔsee dɛ,  Ndabrabafo, ɔyɛ dɛn na hom rosɔ me hwɛ yi?", ""
"MAT.22.19", "Hom mfa towsika no mbɛkyerɛ me.  Na wɔdze sika denare brɛɛ no.", ""
"MAT.22.20", "Na ɔsee hɔn dɛ,  Woana no mfonyi nye n’akyerɛwee nye yi?", ""
"MAT.22.21", "Wɔsee dɛ, Kaesar dze a. Nna ɔsee hɔn dɛ,  Ntsi hom ndan dza ɔyɛ Kaesar dze mma Kaesar, na dza ɔyɛ Nyankopɔn dze mma Nyankopɔn.", ""
"MAT.22.22", "Na wɔtsee no, ɔyɛɛ hɔn nwanwa, na wogyaa no hɔ kɔree.", ""
"MAT.22.23", "Da no ara na Sadusiifo a wɔka dɛ wunyan nnyi hɔ no bae bebisaa no dɛ,", "#Ndwu 23.8"
"MAT.22.24", "Kyerɛkyerɛfo, Moses see dɛ, Sɛ obi wu, na sɛ onnyi mba a, no nua nwar ne yer, na ɔnwo mba mma no nua.", "#Deut 25.5"
"MAT.22.25", "Na enuanom beesuon tsenaa hɛn nkyɛn ha; na nyia odzii kan no waree, na owui, na onnyi mba no ɔdaan ne yer gyaa no nua;", ""
"MAT.22.26", "nyia otsia ebien no nye ebiasa no yɛɛ dɛm ara, bodur nyia otsia esuon no do.", ""
"MAT.22.27", "Na ne nyina ekyir no, ɔbaa no so wui.", ""
"MAT.22.28", "Dɛm ntsi wunyan no mu, beesuon no mu woana na ɔbɛyɛ ne yer? Osiandɛ hɔn nyina waar no.", ""
"MAT.22.29", "Na Jesus buaa hɔn dɛ,  Hom fom, osiandɛ hom nnyim kyerɛwsɛm no nye Nyankopɔn no tum so.", ""
"MAT.22.30", "Na wunyan no mu, wɔnnwar eso wɔmma awar, na wɔtse dɛ Nyankopɔn abɔfoe wɔ sor.", ""
"MAT.22.31", "Na ewufo hɔn nyan ho dze, ana hom nnkenkaan dza Nyankopɔn kae no dɛ,", ""
"MAT.22.32", "Emi nye Abraham Nyankopɔn, Isaak Nyankopɔn, Jakob Nyankopɔn no? Ɔnnyɛ ewufo Nyankopɔn na atseasefo Nyankopɔn a.", ""
"MAT.22.33", "Na nyimpadodow no tsee no, ne nkyerɛkyerɛ no yɛɛ hɔn ahobow.", ""
"MAT.22.34", "Na Farisiifo no tsee dɛ oemua Sadusiifo no ano no, wodzii ehyia.", ""
"MAT.22.35", "Na hɔn mu baako a ɔyɛ mbrakyerɛfo sɔɔ no hwɛe bisaa no dɛ,", "#Luk 10.25-28"
"MAT.22.36", "Kyerɛkyerɛfo, Mbra no mu asɛnkɛse nye dza ɔwɔ hen?", ""
"MAT.22.37", "Na ɔsee no dɛ,  Dɔ Ewuradze wo Nyankopɔn wɔ w’akoma nyina mu, nye wo kra nyina mu, nye w’adwen nyina mu.", "#Deut 6.5"
"MAT.22.38", "Iyi nye mbra no mu asɛm a odzi kan, na ɔso.", ""
"MAT.22.39", "Na dza otsia ebien no a ɔtse dɛ ɔno no nye dɛ, Dɔ wo nyɛnko dɛ wankasa woho.", "#Lev 19.18"
"MAT.22.40", "Mbransɛm ebien yi do na mbra nye nkɔnhyɛfo no nyina gyinae.", ""
"MAT.22.41", "Na Farisiifo no boaa ano no, Jesus bisaa hɔn dɛ,", ""
"MAT.22.42", "Hom dwen Kraest no ho dɛn? Woana ba nye no?  Wɔsee no dɛ, David a.", ""
"MAT.22.43", "Ɔsee hɔn dɛ,  Dɛm a ɔyɛ dɛn na David nam Sunsum mu frɛ no Ewuradze, ber a ɔkaa dɛ,", ""
"MAT.22.44", "Ewuradze see m’Ewuradze    dɛ, Tsena m’abanyimfa Kodu dɛ medze w’atamfo bogu w’ananadze?", "#Dwom 110.1#22.44 EWURADZE SEE M’EWURADZE: Ewuradze a odzi kan no yɛ Nyankopɔn na dza ɔtɔ do ebien no yɛ Jesus."
"MAT.22.45", "Na sɛ David frɛ no Ewuradze a, ɔyɛ dɛn na ɔyɛ ne ba?", ""
"MAT.22.46", "Na obiara enntum amma no mbuae biara, na ofitsi da no obiara ennsi no bo dɛ obebisa no asɛm bio.", ""
