"NUM.20.1", "Na Israelmba no, mekyerɛ mboanofo no nyina, baa Zin sar do wɔ bosoom a odzi kan no mu: na ɔman no tsenaa Kades; na Miriam wui wɔ hɔ, na wosiee no wɔ hɔ.", ""
"NUM.20.2", "Nna nsu nnyi hɔ mma mboanofo no: na wohyiaa hɔnho hyiae tsiaa Moses nye Aaron.", ""
"NUM.20.3", "Na ɔman no nye Moses hamee, na wɔkaa dɛ, Ka hɛn nko a nkyɛ ber a hɛn nuanom wuwui wɔ EWURADZE enyim no hɛn so yewuwui!", ""
"NUM.20.4", "Na ebɛn ntsi na hom dze EWURADZE bagua aba sar yi do, dɛ yembowuwu wɔ ha, hɛn nye hɛn mbowa?", ""
"NUM.20.5", "Na ɔyɛ dɛn ntsi na hom ayɛ ma yeefi Egypt efir, dɛ hom dze hɛn reba bea bɔn yi do yi? Ɔnnyɛ abadua, anaa adɔmba, anaa wenyindua, anaa pɔmegranate eduaba bea: nkyii so nsu mpo a wɔnom bi nnyi hɔ.", ""
"NUM.20.6", "Na Moses nye Aaron fii bagua no enyim kɔr ehyiadzibuw no n’abowano, na wɔdze hɔn enyim butubutuuw hɔ: na EWURADZE enyimnyam yii noho edzi kyerɛɛ hɔn.", ""
"NUM.20.7", "Na EWURADZE kasaa kyerɛɛ Moses dɛ,", ""
"NUM.20.8", "Fa poma no, na boa mboanofo no ano, ɔwo, nye wo nua Aaron, na hom nkasa nkyerɛ ɔbotan no wɔ hɔn enyim, ma ɔmma no nsu; na yi ɔbotan no mu nsu ma hɔn: ma mboanofo no nye hɔn mbowa nnom.", ""
"NUM.20.9", "Na Moses faa poma no fii EWURADZE enyim, dɛ mbrɛ ɔhyɛɛ no no.", ""
"NUM.20.10", "Na Moses nye Aaron boaboaa bagua no ano wɔ ɔbotan no enyim, na ɔsee hɔn dɛ, Afei hom ntsie, hom asoɔdzenfo; ana yɛntwe ɔbotan yi mu nsu mma hom?", ""
"NUM.20.11", "Na Moses maa ne nsa do, na ɔdze no poma no bɔɔ ɔbotan no mpɛn ebien: na nsu fiir edzi baa pii, na mboanofo no nye hɔn mbowa nomee.", ""
"NUM.20.12", "Na EWURADZE see Moses nye Aaron dɛ, Osiandɛ hom anngye me enndzi, ammfa anntsew mo ho wɔ Israelmba enyim mu ntsi, hom remmfa bagua yi nndu asaase a medze ama hɔn no do.", ""
"NUM.20.13", "Iyi nye Meriba nsu no; osiandɛ Israelmba nye EWURADZE hamee, na ɔtseew noho wɔ hɔn mu.", ""
"NUM.20.14", "Na Moses somaa abɔfo fii Kades kɔr Edomhen hɔ dɛ, Mbrɛ wo nua Israel se nye yi, Woara inyim ɔhaw a aba hɛn do nyinara:", ""
"NUM.20.15", "mbrɛ hɛn egyanom dze sianee kɔr Egypt, na yɛdze tsenaa Egypt mber tsentsen; na Egyptfo yɛɛ hɛn, nye hɛn egyanom bɔn:", ""
"NUM.20.16", "na yesui frɛɛ EWURADZE a, otsiee hɛn ndze, na ɔsomaa ɔbɔfo, na oyii hɛn fii Egypt no: na, hwɛ yɛwɔ Kades, kurow a ɔwɔ wo ntoaado noho no mu:", ""
"NUM.20.17", "meserɛ wo, ma yentwa mu mfa w’asaase do: yerunntwa mu mmfa haban anaa wenyin ture mu, nkyii so yɛronnom bura mu nsu bi: yɛbɛfa ɔhen ne tsempɔn do ara akɔ, yɛremman enyimfa anaa abankum, ekodu dɛ yeetwa mu wɔ wo ntoaado.", ""
"NUM.20.18", "Na Edom see no dɛ, Mma mmbɛfa mo mu, bɛyɛ na medze nkrantsee efir edzi ebehyia wo.", ""
"NUM.20.19", "Na Israelmba no see no dɛ, Yɛrebɛfa ɔtsempɔn do akɔ: na sɛ hɛn nye hɛn mbowa nom wo nsu bi a, ɔno yebotua kaw: ɔnnyɛ biribiara, ma yɛmfa hɛn anamɔn ara mbotwa mu.", ""
"NUM.20.20", "Na ɔsee dɛ, Mma hom nntwa mu. Na Edom dze nkorɔfo pii, nye nsa a ɔyɛ dzen fiir edzi behyiaa hɔn.", ""
"NUM.20.21", "Dɛm na Edom poow dɛ ɔma Israel kwan wɔ no ntoaado: dɛm ntsi Israel danee fii noho.", ""
"NUM.20.22", "Na wotui fii Kades: na Israelmba no, mekyerɛ mboanofo no nyina, baa bepɔw Hor ho.", ""
"NUM.20.23", "Na EWURADZE kasaa kyerɛɛ Moses nye Aaron wɔ bepɔw Hor ho, wɔ Edom asaase ntoaado dɛ,", ""
"NUM.20.24", "Ɔnnkɛkyɛr na Aaron akɛka no nkorɔfo ho wɔ nsamankyir: na ɔronnkɔ asaase a medze ama Israelmba no do, osiandɛ hom yɛɛ asoɔdzen wɔ m’asɛm do wɔ Meriba nsu ho.", ""
"NUM.20.25", "Fa Aaron nye ne babanyin Eleazar, na fa hɔn fow bepɔw Hor:", ""
"NUM.20.26", "na pɔr Aaron ne ntar no, na fa hyɛ ne babanyin Eleazar: na onwu wɔ hɔ nkɛka no nkorɔfo ho.", ""
"NUM.20.27", "Na Moses yɛɛ dɛ mbrɛ EWURADZE hyɛe no: na wɔfoow bepɔw Hor wɔ mboanofo no nyinara enyim.", ""
"NUM.20.28", "Na Moses pɔɔr Aaron ne ntar no, na ɔdze hyɛɛ ne babanyin Eleazar; na Aaron wui wɔ bepɔw no etsifi hɔ: na Moses nye Eleazar fii bepɔw no do sianee.", ""
"NUM.20.29", "Na aber a mboanofo no nyinara hun dɛ Aaron ewu no, wosuu Aaron adaduasa, mekyerɛ Israel fi no nyinara.", ""
